System,Setting,Bucket,Theme,Tweet,anno_1,anno_2,Agree,tiebreak_1,tiebreak_2,,,,,,,,
Pacheco,Sync,50-75,ClimateChangeMovements,"𝟏𝟎,𝟎𝟎𝟎 𝐒𝐈𝐆𝐍𝐀𝐓𝐔𝐑𝐄𝐒 𝐍𝐄𝐄𝐃𝐄𝐃 | 𝟏𝟏:𝟓𝟗 𝐏.𝐌. 𝐃𝐄𝐀𝐃𝐋𝐈𝐍𝐄

The climate crisis is a CODE RED for humanity. This is our best, last chance to tackle it. We need 10,000 climate activists to join Bernie Sanders, Alexandria Ocasio-Cortez and Stacey Abrams by 11:59 p.m. tonight – sign the petition now to demand Congress take bold climate action!",1,1,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,ClimateChangeDonations,"Sorry to stop your scrolling, but the climate crisis needs your attention right now!

𝟏𝟏:𝟓𝟗 𝐏𝐌 𝐃𝐄𝐀𝐃𝐋𝐈𝐍𝐄 | 𝐘𝐎𝐔𝐑 𝐀𝐍𝐒𝐖𝐄𝐑 𝐌𝐈𝐒𝐒𝐈𝐍𝐆. More than 97% of actively publishing climate scientists agree that humans are causing climate change. We need to take action to stop it. But we were alarmed to see that with only hours until our 11:59 PM poll deadline, we’re still 27 responses short! We need to hear from you now: 𝐀𝐫𝐞 𝐲𝐨𝐮 𝐜𝐨𝐧𝐜𝐞𝐫𝐧𝐞𝐝 𝐚𝐛𝐨𝐮𝐭 𝐭𝐡𝐞 𝐜𝐥𝐢𝐦𝐚𝐭𝐞 𝐜𝐫𝐢𝐬𝐢𝐬?",0,0,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,OilAndGasTaxesBad,Natural gas is methane — a potent and environmentally dangerous greenhouse gas. There’s no room for natural gas in our clean energy future.,0,0,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,LawmakersAndOilAndGas,"Stricter transportation standards at the local level reduces pollution that harms our communities, all while cutting fuel prices and driving innovation for zero-emission vehicles.

Tell the EPA to restore state leadership on vehicle pollution regulation.",0,0,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,RenewableEnergyPromotionAndGrowth,Michigan needs clean energy that works for everyone. Smart energy policies will keep electricity affordable and reliable. Learn more and sign up to be a Michigan energy advocate.,1,1,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,CleanEnergyPromotion,"Wildfires. Flooding. Heatwaves. Hurricanes. The urgency of going bigger and taking bold action to address climate change is clear -- and the current Senate infrastructure package doesn’t nearly come close to what we need. 

Add your name to demand Congress to go bigger and deliver a bold infrastructure package through reconciliation that fully prioritizes clean energy standards!",1,0,FALSE,,1,,,,,,,,
Pacheco,Sync,50-75,RenewableEnergyEconomicBenefits,We can work together to reduce our carbon footprint through renewable energy. Learn how you can help TODAY! Link in Bio #renewableenergy #solarenergy #solar #solarpower #cleanenergy #greenenergy #energy #solarpanels #gogreen #renewables #gosolar #solarpanel #climatechange #environment #solarpv #sustainableenergy #solarsystem #photovoltaic #ecofriendly #windenergy #solarpowered #electricity #sustainable #windpower #savetheplanet #windturbine #renewarizona #arizona.,0,0,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,PoliticalTraining,"San Diego County Democratic Party and California Young Democrats are SCARED of CCR. Both groups attacked CCR on Twitter last night for backing the recall of La Mesa-Spring Valley Schools school board member Chardá Bell-Fontenot. Chardá called the idea of reopening our schools a “white supremacist” ideology that was akin to “slavery.” These Democrat groups told CCR to “sit down an[d] shut up” and to keep Chardá’s “good name out of [our] mouths.”

We say: “HELL NO!”

Chardá Bell-Fontenot has no good name after her disgusting comments that trivialize true racism. Chardá is getting recalled. And the Dems know it. They’re scared. 

They attack when they know we’re winning. CCR, Reform California, and Carl DeMaio threaten their power. And we’re not backing down.

Recall Chardá Bell-Fontenot. SchoolBoardRecall.org. ",0,0,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,CallToActionAgainstOilAndGasIndustries,Thank Senators Hoeven and Cramer for fighting for farm families and a healthier environment for birds and people. The Growing Climate Solutions Act is the first step toward raising farmer income while reducing carbon emissions. Sign up today to show your support!,0,0,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,CarbonEmissionReduction,"“Transportation is one of the largest sectors for greenhouse gas emissions,” Phoenix Electric Vehicle Program Manager Karen Apple said. “By getting more electric vehicles adopted in the city by our residents, it will further decrease the greenhouse gas emissions.” 

This is good for the economy, the environment and the air quality.",1,1,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,OilAndGasBoostEconomy,The oil & gas industry needs our support now more than ever. It’s up to us to fight back.,0,0,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,PropertyTaxCampaign,"""9-point financial plan for recovery""
My 9-point plan for recovery is to end the need for an ""emergency levy"" and solve our school district's financial crisis once and for all. 

Here is a starting point for discussion to retore sound conservative principles to restore frugal financial management to our schools.

The schools are our most expensive property tax burden. It is time that someone starts looking at the money. Much of this analysis comes from past audits, which board members ignored. 

1. The school board has a little known, but costly perk. The school board not only pays the employer's share of the benefits, but the bonus is, they will also pay the employee share. It's called a ""pickup."" 

Employees love it as the ""pickups"" benefits themselves are very rich, and the cost is zero to the employee. 

The state auditor said this was short term thinking that leads to a severe financial taxpayer burden. In short, it is a ""hidden taxpayer rip-off"" and needs to end.

2. Benefit plans should be in line with the private sector. Total cost per employee should including account for wages and benefits combined to arrive at a correct taxpayer cost. 

No matter the position, every hired employee should have a total cost sheet so school board members can make well informed financial decisions. Total cost per employee should also state any projected bonuses.

3. Unlimited sick days sound great, but sick day banking days become abusive and wreak havoc on liability obligations. By putting limits on sick days like the private sector is a far more financially responsible path.

4. All bonus payments need to end until a complete forensic audit evaluates the bonuses from a business-oriented perspective. Perks paid out as a method of inflating wages is an indirect manner to hide the real cost from taxpayers and needs to cease. 

5. All additional educational compensation reimbursements need to be approved and have to be ""State required"" to perform the position currently held. If the current job does not require other educational benefits, the employee should pick that expense up, not the employer.

6. End the practice of double-dipping during hiring. It is ultimately more expensive to the taxpayers and is a bad deal. Once retired, never rehired.

7. Reform salary schedules and step systems to reflect the communities willing to tax themselves. Overly aggressive payroll schedules need to be reviewed and adjusted to reflect the economy and private sector. Right now, the current system is a bad deal for taxpayers. We need a fair deal, not a bad deal. A ""top out"" wage rate requires implementation.  

8. Stop paying bonuses to employees as a reward for retiring.

9. Produce benefit summary sheets for the taxpayer to examine average retirement savings and cost of employees. Such reports are standard in the private sector for management. This practice would allow taxpayers and board members to become more aware of the actual costs.

Using my business background, I have gained many insights over the last 45-years into running successful multi-million dollar operations. The Bellbrook school fiances have received detailed attention by myself and outside financial experts, including auditors. 

The goal is to streamline expenses, reduce cost, maintain quality and introduce the same spirit of efficiency that cutting-edge companies use to excel.
 . 
Understanding how we got here means the current crisis was put into place by past poor decision making—built upon a never-ending property tax levies model, which has led the school district to an over-reliance on property taxes. 

Even the Ohio Supreme Court agrees with that. To tax less, we need to spend smarter. We need to be thrifty like a Farmer.

The reward is simple. 

With proper management of tax dollars, a high-quality education for our children is attainable. Smaller class sizes are possible. By following this 9-point road map, the district can bring back many of the programs cut to cover wages, benefits, and Pickups. Such as bussing and educational programs can be brought back.

The whole idea of agreeing to contracts of any kind without examining the long term financial impact needs to end immediately. Demanding new tax increases every 4-5 years on your homes, for the last 47-years, needs to stop. 

Once we balance our school district's balance sheet and stop the financial bleeding, I will be going after the State of Ohio for the money our community has been unfairly and illegally denied.  I will do what the naysayers and yes supporters think is impossible. I will get the money which is rightfully ours.

Bellbrook-Sugarcreek needs a person who is not afraid of those in power. Our community needs a fighter. I am that person. 

I will get the money that has been denied. I will do what every school board has failed to do.  I will fight those in power in Columbus and correct this injustice. 

One only needs to look at what I have accomplished so far in taking on the establishment. I have won and they have lost.

All taxpayers deserve to be told the truth and treated with respect by the school board. 

It is time to elect board members with actual business experience to serve on the school board and stop waste. 

A wise farmer once said, If you watch the pennies, the dollars take care of themselves!  Please join the Bellbrook-Sugarcreek Property Tax Revolt of 2021.

Change is coming in 2021.
NO MEANS NO!

"". ",1,1,TRUE,,,,,,,,,,
Pacheco,Sync,50-75,BuildBackBetterActCampaign,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Speaker Pelosi, for putting California's working families first by voting to create clean energy jobs right here and take on climate change right now.",1,1,TRUE,,,,,,,,,,
