ID,System,Setting,Bucket,Theme,Tweet,Anno1,Anno2,Anno3
1011,LACA,Sync,75-100,VaccineAppointmentAvailable,"#Illinois moving to phase 1b for the #COVID19 #vaccine distribution on Monday.  #MondayMotivation #frontlineworkers #eldercare 

https://t.co/KrfGTnikQT",0,1,0
1012,LACA,Sync,75-100,VaccineAppointmentAvailable,"CDC: you need this underlying medical condition to qualify for the Covid vaccine
Walgreens to me, a person with that condition: https://t.co/lWO3Qtiat8",0,1,0
1013,LACA,Sync,75-100,VaccineAppointmentAvailable,"""FDA grants emergency use authorization for Johnson &amp; Johnson's COVID-19 vaccine""  https://t.co/5IVVca9qeZ",,0,0
1014,LACA,Sync,75-100,VaccineConspiracy,"@PeterHotez Dr. Hotez, good news, but… how do we, without a COVID passport,  know that the person next to us at the grocery has had a vaccine, and is not just an #antivaxxer and #antimasker? #SeriousQuestion #RealConcern",,0,0
1015,LACA,Sync,75-100,VaccineConspiracy,i love seeing people who have no scientific or medical background having hot takes on covid/vaccine. like baby sit this one out...,1,1,0
1016,LACA,Sync,75-100,VaccineDoesntPreventCovidNegative,"@Bob_Wachter I don’t have your credentials, but I think you are trying to justify your fear. The vaccine protects you much more than has been talked about. So if you are vaccinated and in the company of someone with COVID, you are protected. Breakthrough cases are not a serious risk.",0,1,0
1017,LACA,Sync,75-100,VaccineDoesntPreventCovidNegative,@johnpavlovitz My husband and I also caught Covid despite being fully vaccinated. It only works if everyone that can takes the vaccine. Feel better soon!,1,1,0
1018,LACA,Sync,75-100,VaccineSymptomsNegative,"Millions Are Skipping Their Second Doses of Covid Vaccines https://t.co/3OT8aYl312 Wise up! Prevent yourself from having a miserable,  miserable death! I care about your future, so get your 2nd vaccine.",,0,0
1019,LACA,Sync,75-100,VaccineSymptomsNegative,"Bro they say you’re arm is sore after the covid vaccine but they didn’t say you can’t lift your arm!!! I can’t even lay on my side, it feels like I ran into a metal pole. Blessed to have gotten the shit but fuck man I feel like I got shot🔫",1,1,0
1020,,,,,,,,
1021,LACA,Async_double,25-50,AdvocateForVaccine,Coming out to the Capital #Pride Rally in Freedom Plaza? Well you can also get your free COVID-19 vaccine! #TakeTheShotDC @MayorBowser @DCLGBTQ @_DCHealth https://t.co/9zqEtZ4CtG,,1,1
1022,LACA,Async_double,25-50,anti_vax,"@jbm32753 I'm fine with this...
Not taking shelter during a tornado warning, impacts you.
Not get a flu shot or Covid Vaccine, impacts others.

Not the same thing.",,0,0
1023,LACA,Async_double,25-50,anti_vax,they're trying to force us to get the covid-19 vaccine to be able to attend college. what happened to our body our choice???,,1,1
1024,LACA,Async_double,25-50,AntiDemocrat,"Rapper Nicki Minaj blasts 'dumb a**' Joy Reid for chastising her COVID vaccine hesitancy on MSNBC, rips Reid as hypocritical and 'homophobic' https://t.co/4x5UKofR16",,1,1
1025,LACA,Async_double,25-50,AntiDemocrat,"The government is distracting everyone with #covid &amp; #vaccine headlines so no one is paying attention to #inflation / loss of purchasing power in the dollar so they can continue to get away with printing money

PPI #inflation hotter in August, +8.3% y/y (+0.7% m/m) vs. +8.2% est. https://t.co/06RUgqCCU7",1,1,0
1026,LACA,Async_double,25-50,AntiRepublican,Who does Megan McCain think she is? Just because she cohosts “The View” doesn’t mean she gets bumped to the front of the Covid Vaccine line. Shameful.,,1,1
1027,LACA,Async_double,25-50,AntiRepublican,"@Garner4Senate It's the WORST law ever.  Stop playing politics with the lives of children, elderly and all of Arkansas. May God have mercy on UR health should I get COVID-19 because I want to hear U say, ""I wish we did not take away mask &amp; I took the vaccine."" @TomMarsLaw @AsaHutchinson",,1,1
1028,LACA,Async_double,25-50,BlameFauci,@darksecretplace Trump gave everyone Covid? What planet are they  on? It was China &amp; Trump was the only one who tried to protect us by blocking flights from China and fast tracking the vaccine. These Leftists are pathetic and delusional.,,0,0
1029,LACA,Async_double,25-50,BlameFauci,"Apparently SCOTUS is more considerate for human health in a pandemic than our @JaniceMcGeachin and @chadforidaho

https://t.co/X5u7FkafC6",,0,0
1030,LACA,Async_double,25-50,Criticising_The_President,@TomSlaughter2 @Matttt_007 Except if it’s a covid vaccine,,0,0
1031,LACA,Async_double,25-50,encourage_getting_vax,"…and most of the people I see here in #Mississippi still refuse to wear #masks &amp; take the #covid #vaccine‼️😤
Our #heathcareheros are exhausted❣️ https://t.co/wkJISDuFz6",1,1,0
1032,LACA,Async_double,25-50,Encouraging_getting_the_vaccine,PLEASE wear your mask. Keep your distance. Get your vaccine if you can. Texas is definitely NOT in the clear. I can already feel another COVID surge about to happen.,,1,1
1033,LACA,Async_double,25-50,Experiences_of_vaccine_side_effects,"@mirandacello Fully vaxxed as well. A friend came down with covid despite being vaxxed &amp; I got freaked. Grateful for the vaccine keeping her from getting seriously ill. 

and you should try fishnets &amp; cosets out sometime.
they’re great for those off days.",0,1,0
1034,LACA,Async_double,25-50,Experiences_of_vaccine_side_effects,@VoteDemOutFL @collum_emma @GovRonDeSantis Your side needs always stay mad. Stay the victim. Your cult leaders programmed you that way. Keep the conspiracies while normal America strives to rid of this Covid. Fact. The more people we vaccine the sooner this ends. If Florida City site can reach their maximum doses better.,,0,0
1035,LACA,Async_double,25-50,getting_attention_of_politician,I love that in my country we praise the institute that create our own version of the covid vaccine with a funk music 😌 https://t.co/qn18UzMpxc,,0,0
1036,LACA,Async_double,25-50,getting_attention_of_politician,@amyklobuchar @ChelseaClinton Are children more at risk from adverse effects of the vaccine or COVID-19?,,1,1
1037,LACA,Async_double,25-50,GotVaccinated,"The US is up to 11% of the population that has gotten at least one dose of the vaccine. It's going slower than I'd like, but it's nice to see happy charts again! We're getting there...

https://t.co/gSiWZj5ywc https://t.co/9czB6IIWCi",0,1,0
1038,LACA,Async_double,25-50,GotVaccinated,I spoke with people who got appointments scheduled and vaccinated. They offered some tips on how to get to the front of the line! https://t.co/jytQyrcU2i,0,1,0
1039,LACA,Async_double,25-50,Information_about_covid_vaccine_availability_and_appointments,"If you’re still looking to get a COVID-19 vaccine, the JCPenney clinic at the Fashion Square Mall is offering walk-up doses from 10:00-11:30am &amp; 12:30-2:30pm. They have 300 doses to give out today!",,1,1
1040,LACA,Async_double,25-50,negative_discourse_around_politicians,"JUST IN: A group of Oklahoma parents and the Oklahoma State Medical Association on Thursday filed a lawsuit against Gov. Kevin Stitt and the state legislature over a new, controversial law that prevents schools from requiring masks and COVID-19 vaccine

https://t.co/jKj65eNHGR",1,1,0
1041,LACA,Async_double,25-50,negative_discourse_around_politicians,"@grantstern Looks like a @FreshMarket store. That's almost as stupid as @Publix paying a $100,000 bribe to @GovRonDeSantis for Covid vaccine distribution rights.",,1,1
1042,LACA,Async_double,25-50,news_about_vax,Register now to see 2021's Women of Innovation Finalists - including Covid vaccine research  experts like Pfizer's Laurie Chipperfield - accept their awards at https://t.co/GB69VUwmle.    Presented by https://t.co/K2qhXauT5L in collaboration with https://t.co/nRO1o8gl2g! https://t.co/4gjbwZ9kQL,,1,1
1043,LACA,Async_double,25-50,news_about_vax,"One of the best threads on #vaccine efficacy against #Delta I’ve seen in a long time, as well as a look at why the Israeli study may be an outlier #Covid. Great read 👇🏼 https://t.co/x3axUdZLDf",,1,1
1044,LACA,Async_double,25-50,Praising_frontline_healthcare_workers,@InovaHealth is on the frontlines of the pandemic providing care for the community &amp; innovative solutions for COVID-19 vaccine supply challenges. Check out this @NBCNightlyNews feature about “pooling” doses. This change could provide 400+ more doses daily for Inova’s clinic. *cl https://t.co/DzZIpfYzFR,1,0,1
1045,LACA,Async_double,25-50,Praising_Government_Leadership,"@BBCJonSopel @BorisJohnson ThankU. Keep this issue on the headlines that unscientific bans such as these are only causing harm, COVID tests/vacc/masking and isolation works and will work moving forward. Encourage vaccine passports. #safetravel #travelban #liftthetravelban #LiftTheBidenBan",,1,1
1046,LACA,Async_double,25-50,Promoting_covid_related_news_articles,@GabeTheCentrist So was your mom convinced Covid was fake? Or did she not trust the vaccine?,,0,0
1047,LACA,Async_double,25-50,Promoting_covid_related_news_articles,@SenRubioPress @MarioDB Now there’s a priority in the aftermath of the Trump Insurrection and 390K Americans dead from COVid and a screwed up delivery system for vaccine. Way to stay focused.,,0,0
1048,LACA,Async_double,25-50,Providing_resources_to_those_who_are_not_involved_in_the_covid_debate,"Greatest country in the world?
How come so many with full freedom in America are ignorantly eschewing the vaccine?
Idea: Tell them getting Covid will take ten years off their lives. https://t.co/un5zyehATg",0,0,1
1049,LACA,Async_double,25-50,Providing_resources_to_those_who_are_not_involved_in_the_covid_debate,AHEAD: @HanoverVa needs help from those aged 75 &amp; older and want a COVID-19 vaccine. You need to call the Hanover Call Center at 804-365-3240. Administrator says people aren’t answering their calls and they want to expand access to other priority groups. Details on @NBC12 at 5/6.,,0,0
1050,LACA,Async_double,25-50,received_vax,Proud to say I gave Command Sgt. Maj. Todd Sims his first #covid vaccine yesterday https://t.co/by9xCxZYSp,,1,1
1051,LACA,Async_double,25-50,Receiving_first_dose_of_covid_vaccine,@TArthur114 3 weeks ago Covid vaccine 💉 👊👍I am on 1a group,,1,1
1052,LACA,Async_double,25-50,Receiving_second_vaccine_dose,Headed out for the 2nd dose of the Covid 19 vaccine! Last time I took Cher with me because I “Believe” in life after Covid. Now I am taking Pat Benatar with me so the can “Hit Me With ‘their’ Best Shot!” @ Daybreak https://t.co/Zxyz3negfr,,1,1
1053,LACA,Async_double,25-50,Saying_that_you_can_still_get_covid_if_you_have_the_vaccine,@LKsham22 @fox35orlando So how exactly is DeSantis profiting when even fully vaccinated people are still getting covid? All this is doing is giving anti vaxers another reason to not believe in the vaccine.,,1,1
1054,LACA,Async_double,25-50,sharing_stories_related_to_covid,"A. People pushing Covid Vaccine 
B. Church Staff
C. Both

 “I got an idea. Let’s offer folks free beer, free doughnuts and their name put into a raffle to win a million dollars”",0,1,0
1055,LACA,Async_double,25-50,sharing_stories_related_to_covid,@DreamBi35064054 @LindaYinzer @rick_lebeau @Sarahluvshkey77 Those sugar cubes with the pink liquid were researched much longer than the Covid vaccine.,0,1,0
1056,LACA,Async_double,25-50,side_effects_of_vaccine,"If we being honest COVID messed up a lot of people man, including myself. I experienced it in January and till this day even after I’ve gotten the vaccine…I have my taste back (vaguely) and I can smell but it’s very strange.",0,1,0
1057,LACA,Async_double,25-50,Skepticism_over_the_covid_vaccine,Ugh my brother got the covid vaccine. I was fucking with him about it and he stopped messaging me.,1,0,1
1058,LACA,Async_double,25-50,Skepticism_over_the_covid_vaccine,"Intent to Kill: The Chinese Government Withheld COVID Data, Vaccine Formula From the World https://t.co/pbYh6InFbo",,1,1
1059,LACA,Async_double,25-50,The_vaccine_does_not_work_because_you_can_still_get_covid,"@grd1806 I have zero pity for someone who dies of covid after furst rejecting the vaccine.

Fuck off forever. Into the void with ya.",,0,0
1060,LACA,Async_double,25-50,Vaccine_accessibility_and_distribution,"NEW: Pfizer will seek approval for a ‘kid dosage’ of its Covid-19 vaccine for children as young as 5. So far, its vaccine has been the only one approved for kids as young as 12. https://t.co/seRQdaKxdo",,1,1
1061,LACA,Async_double,25-50,VaccineEfficacyDenial,"@MalindaG53 @Jim_Jordan Pfizer was the first to produce the vaccine, not part of warped trumps delusions. Trump lied about how serious covid is, over and over. Than takes credit for a vaccine.",,0,0
1062,LACA,Async_double,25-50,VaccineKills,State announcement pushes Ventura County residents 65-and-up closer to COVID vaccinations https://t.co/BLwA75Xx2Y via @vcstar Ventura is ignoring the governors direction to prioritize seniors. How many seniors have to die in Ventura Before we get access to the vaccine?,,0,0
1063,LACA,Async_double,25-50,VaccineKills,"After 600,000+ deaths, so called ""prolifer"" @GregAbbott_TX refuses to protect the lives of children who aren't old enough for the vaccine. Abbott you will literally have the blood of children on your hands.
#AbbottFailedTexasAgain #DeltaVariant @GOP 
https://t.co/8AJ18XA3MC",,0,0
1064,LACA,Async_double,25-50,VaccineRefusal,"@MaxBoot @PostOpinions And then you read the "" I refused the vaccine, got Covid and admit I was wrong"" or they died of Covid",1,1,0
1065,LACA,Async_double,25-50,VaccineSymptomReport,@GovTimWalz @TinaSmithMN @WhiteHouse Instead of focusing one what race gets Vaccine why don’t we make sure ALL of us get it. More so Minnesotans w pre existing conditions. #COVIDvaccines #vaccine #COVIDVaccination #Minnesota #COVID #Covid_19 @amyklobuchar,,0,0
1066,LACA,Async_double,25-50,vax_appointment_availability,@andrewpfister I really wish that the only acceptable proof was a digital covid card that can only get created once your name is found in the vaccine db.  There are way to many fake cards on the market right now.,,0,0
